,compound_id,smiles,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
0,2579982,COC(=O)CCC(C)C1CCC2C3CCC4C[C@@H](CCC4(C)C3CC(=O)C12C)OC(=O)c1ccccc1,-7.223,COC(=O)CCC(C)C1CCC2C3CCC4C[C@H](OC(=O)c5ccccc5)CCC4(C)C3CC(=O)C12C,-7.223,,-0.0,0,763.5
1,2505256,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,-6.982,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,-6.982,,-0.0,0,996.5
2,2579969,C[C@]12CCC3C(CCC4CCCC[C@]34C)C1CCC2N,-6.809,C[C@]12CCCCC1CCC1C2CC[C@]2(C)C(N)CCC12,-6.809,,-0.0,0,1168.5
3,2523997,COC(=O)c1sccc1NC(=O)CC1(CCCCCC1)C(O)=O,-4.741,COC(=O)c1sccc1NC(=O)CC1(C(=O)O)CCCCCC1,-4.741,,-0.0,0,5980.5
4,2527051,Cc1ccccc1NC(=O)CC1(CCCCC1)C(O)=O,-5.608,Cc1ccccc1NC(=O)CC1(C(=O)O)CCCCC1,-5.608,,-0.0,0,3315.0
5,2560429,CC(=C)CC1(CCCCC1)Nc1ccccc1C,-6.644,C=C(C)CC1(Nc2ccccc2C)CCCCC1,-6.644,,-0.0,0,1358.5
6,2559454,CC(C)(C)c1ccccc1NC(=O)CCC(O)=O,-6.057,CC(C)(C)c1ccccc1NC(=O)CCC(=O)O,-6.057,,-0.0,0,2315.5
7,2534103,Cc1ccccc1NC(=O)COC(=O)COc1ccccc1,-4.523,Cc1ccccc1NC(=O)COC(=O)COc1ccccc1,-4.523,,-0.0,0,6600.0
8,2561037,CC(=O)NN=C(S)Nc1ccccc1C(F)(F)F,-6.699,CC(=O)NN=C(S)Nc1ccccc1C(F)(F)F,-6.699,,-0.0,0,1287.0
9,2559587,OC(=O)C1C2CC(C=C2)C1C(=O)Nc1ccccc1C(F)(F)F,-6.276,O=C(O)C1C2C=CC(C2)C1C(=O)Nc1ccccc1C(F)(F)F,-6.276,,-0.0,0,1880.0
10,2516226,Cc1ccccc1NC(=O)CSc1nc(=O)[nH]c2CCCCc12,-7.222,Cc1ccccc1NC(=O)CSc1nc(=O)[nH]c2c1CCCC2,-7.222,,-0.0,0,765.0
11,2507677,Cc1ccccc1NCCNc1ccccc1C,-4.779,Cc1ccccc1NCCNc1ccccc1C,-4.779,,-0.0,0,5858.0
12,2578149,O=C(CSC1=NCCS1)c1ccc2OCCOc2c1,-5.411,O=C(CSC1=NCCS1)c1ccc2c(c1)OCCO2,-5.411,,-0.0,0,3866.5
13,2501780,Cn1c(SCC(=O)c2ccc3OCOc3c2)nnc1C1COc2ccccc2O1,-7.435,Cn1c(SCC(=O)c2ccc3c(c2)OCO3)nnc1C1COc2ccccc2O1,-7.435,,-0.0,0,607.0
14,2503294,O=C(OCC(=O)c1ccc2OCCOc2c1)C1CCN(CC1)S(=O)(=O)c1cccs1,-6.527,O=C(COC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)c1ccc2c(c1)OCCO2,-6.527,,-0.0,0,1511.5
15,2500257,CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)C1CCN(CC1)S(=O)(=O)c1cccs1,-5.066,CN(C(=O)COC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)C1CCS(=O)(=O)C1,-5.066,,-0.0,0,4937.5
16,2504430,COc1ccc(cc1Br)C(=O)OCC(=O)N(C)C1CCS(=O)(=O)C1,-6.771,COc1ccc(C(=O)OCC(=O)N(C)C2CCS(=O)(=O)C2)cc1Br,-6.771,,-0.0,0,1205.5
17,2501380,CC(NC1=NS(=O)(=O)c2ccccc12)C(=O)OCC(=O)N(C)C1CCS(=O)(=O)C1,-7.691,CC(NC1=NS(=O)(=O)c2ccccc21)C(=O)OCC(=O)N(C)C1CCS(=O)(=O)C1,-7.691,,-0.0,0,450.0
18,2508173,O=C(C1CCN(CC1)S(=O)(=O)c1cccs1)N(C1CCCCC1)c1ccccn1,-7.253,O=C(C1CCN(S(=O)(=O)c2cccs2)CC1)N(c1ccccn1)C1CCCCC1,-7.253,,-0.0,0,743.5
19,2504371,COc1ccc(NC(=O)C(C)NC2=NS(=O)(=O)c3ccccc23)cc1S(N)(=O)=O,-7.447,COc1ccc(NC(=O)C(C)NC2=NS(=O)(=O)c3ccccc32)cc1S(N)(=O)=O,-7.447,,-0.0,0,597.5
20,2529799,CCCNC(=O)COc1ccc2ccc(=O)oc2c1,-5.608,CCCNC(=O)COc1ccc2ccc(=O)oc2c1,-5.608,,-0.0,0,3315.0
21,2524820,COCCCn1c(C)cc(C(=O)COc2ccc3ccc(=O)oc3c2)c1C,-4.021,COCCCn1c(C)cc(C(=O)COc2ccc3ccc(=O)oc3c2)c1C,-4.021,,-0.0,0,7790.5
22,2564574,C[C@H]1CCC([C@H](CCC(O)=O)[C@@]1(C)COc1ccc2ccc(=O)oc2c1)=C(C)C,-6.638,CC(C)=C1CC[C@H](C)[C@](C)(COc2ccc3ccc(=O)oc3c2)[C@H]1CCC(=O)O,-6.638,,-0.0,0,1365.5
23,2509587,CC(=O)OC1CCC2(C)C(COc3ccc4ccc(=O)oc4c3)C(C)(O)CCC2C1(C)C,-7.329,CC(=O)OC1CCC2(C)C(COc3ccc4ccc(=O)oc4c3)C(C)(O)CCC2C1(C)C,-7.329,,-0.0,0,682.0
24,2500744,Cc1c(CC(=O)NCC(=O)NCC(O)=O)c(=O)oc2cc3oc4CCCCc4c3cc12,-7.092,Cc1c(CC(=O)NCC(=O)NCC(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4,-7.092,,-0.0,0,895.0
25,2577273,O=C(NCCCN1CCCC1)C1CCNCC1,-5.614,O=C(NCCCN1CCCC1)C1CCNCC1,-5.265000000000001,0.49356053326821014,-6.6286799620132815,0,3297.0
26,2569048,NC(=N)NCCCN1CCCC1,-3.801,N=C(N)NCCCN1CCCC1,-4.008,0.29274220741123047,-5.164670658682631,0,8118.5
27,2576112,O=C(NCCCN1CCCC1)NCc1ccccc1,-3.603,O=C(NCCCN1CCCC1)NCc1ccccc1,-3.603,,-0.0,0,8348.0
28,2500123,Cc1oc(nc1CN1CCC(CC1)C(=O)NCCCN1CCCC1)-c1ccccc1C,-3.457,Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCCC3)CC2)c(C)o1,-3.457,,-0.0,0,8479.0
29,2505464,CC(C)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCC(CC1)C(=O)N[C@@H](CC(O)=O)C(O)=O,-6.863,Cc1ccc(S(=O)(=O)N[C@H](C(=O)N2CCC(C(=O)N[C@@H](CC(=O)O)C(=O)O)CC2)C(C)C)cc1,-6.863,,-0.0,0,1105.5
30,2500211,CC[C@H](C)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCC(CC1)C(=O)N[C@@H](C(C)C)C(O)=O,-6.899,CC[C@H](C)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCC(C(=O)N[C@H](C(=O)O)C(C)C)CC1,-6.899,,-0.0,0,1060.5
31,2504987,CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(O)=O,-6.246,CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,-6.246,,-0.0,0,1929.5
32,2505192,Cc1ccc(cc1)S(=O)(=O)NC(Cc1ccccc1)C(O)=O,-3.961,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)O)cc1,-3.961,,-0.0,0,7900.0
33,2504608,Cc1ccc(cc1)S(=O)(=O)NC(CC(N)=O)C(O)=O,-5.788,Cc1ccc(S(=O)(=O)NC(CC(N)=O)C(=O)O)cc1,-5.788,,-0.0,0,2870.5
34,2562000,NC(Cc1c[nH]c2ccccc12)C(O)=O,-6.204,NC(Cc1c[nH]c2ccccc12)C(=O)O,-6.204,,-0.0,0,2001.5
35,2509750,NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1,-7.314,NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1,-7.314,,-0.0,0,692.5
36,2553750,OC(=O)CCC(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,-5.713,O=C(O)CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,-5.713,,-0.0,0,3064.5
37,2511052,CC(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,-5.93,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,-5.93,,-0.0,0,2569.0
38,2503579,Cc1ccc(cc1)S(=O)(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,-6.133,Cc1ccc(S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,-6.133,,-0.0,0,2150.5
39,2527947,CN(C(=O)CNC(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O)c1ccccc1,-7.515,CN(C(=O)CNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1,-7.515,,-0.0,0,554.0
40,2546763,OC(=O)C(Cc1c[nH]c2ccccc12)NCc1ccccc1F,-6.641,O=C(O)C(Cc1c[nH]c2ccccc12)NCc1ccccc1F,-6.641,,-0.0,0,1361.5
41,2510733,CC(Cc1ccccc1)NC(C)=O,-5.025,CC(=O)NC(C)Cc1ccccc1,-5.025,,-0.0,0,5068.5
42,2507494,CC(=O)N[C@@H](Cc1ccccc1)C(O)=O,-5.714,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,-5.6805,0.0473761543394988,-0.589736818941996,0,3058.5
44,2503771,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O,-5.699,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,-5.5645,0.19021172413918136,-2.4171084553868285,0,3090.0
46,2500234,Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,-6.806,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)CC2)cc1,-6.806,,-0.0,0,1171.0
47,2502596,CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc12)C(=O)N1CCC[C@@H]1C(O)=O,-6.901,CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)N1CCC[C@@H]1C(=O)O,-6.901,,-0.0,0,1059.0
48,2500881,CCCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)c12,-7.448,CCCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)c12,-7.448,,-0.0,0,595.0
49,2549277,CCSc1nnc(o1)[C@@H](N)Cc1c[nH]c2ccccc12,-5.83,CCSc1nnc([C@@H](N)Cc2c[nH]c3ccccc23)o1,-5.83,,-0.0,0,2788.0
50,2580867,COc1ccc(CNC23CC4CC(CC(C4)C2)C3)c2ccccc12,-5.998,COc1ccc(CNC23CC4CC(CC(C4)C2)C3)c2ccccc12,-5.998,,-0.0,0,2429.5
51,2582155,C(NC12CC3CC(CC(C3)C1)C2)c1c[nH]c2ccccc12,-6.021,c1ccc2c(CNC34CC5CC(CC(C5)C3)C4)c[nH]c2c1,-6.021,,-0.0,0,2383.5
52,2544764,C(N1CCN(Cc2c[nH]c3ccccc23)CC1)c1c[nH]c2ccccc12,-6.871,c1ccc2c(CN3CCN(Cc4c[nH]c5ccccc45)CC3)c[nH]c2c1,-6.871,,-0.0,0,1096.5
53,2544599,C(N1CCN(Cc2ccccc2)CC1)c1c[nH]c2ccccc12,-6.114,c1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,-6.114,,-0.0,0,2178.0
54,2546876,CC(C)N1CCN(Cc2c[nH]c3ccccc23)CC1,-5.525,CC(C)N1CCN(Cc2c[nH]c3ccccc23)CC1,-5.525,,-0.0,0,3545.0
55,2573538,NC1CCN(Cc2c[nH]c3ccccc23)CC1,-5.783,NC1CCN(Cc2c[nH]c3ccccc23)CC1,-5.783,,-0.0,0,2887.0
56,2518457,CCCNC(=O)C(=O)NCCc1c[nH]c2ccccc12,-6.423,CCCNC(=O)C(=O)NCCc1c[nH]c2ccccc12,-6.423,,-0.0,0,1639.0
57,2518182,Clc1cccc(c1)C(=O)NCCc1c[nH]c2ccccc12,-6.975,O=C(NCCc1c[nH]c2ccccc12)c1cccc(Cl)c1,-6.975,,-0.0,0,1007.5
58,2536193,CN(C)C(=O)C(NCCc1c[nH]c2ccccc12)c1ccccc1,-6.508,CN(C)C(=O)C(NCCc1c[nH]c2ccccc12)c1ccccc1,-6.508,,-0.0,0,1543.0
59,2501725,Cc1cc(C)nc(N\C(NCCc2c[nH]c3ccccc23)=N/C(=O)c2ccco2)n1,-6.381,Cc1cc(C)nc(N/C(=N\C(=O)c2ccco2)NCCc2c[nH]c3ccccc23)n1,-6.381,,-0.0,0,1712.5
60,2501543,CC(C)c1ccc(NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2Cc3ccccc3CN2)cc1,-7.94,CC(C)c1ccc(NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2Cc3ccccc3CN2)cc1,-7.94,,-0.0,0,326.0
61,2500906,CC(Oc1ccc2c(cc(=O)oc2c1)-c1ccccc1)C(=O)NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O,-7.388,CC(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C(=O)NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-7.388,,-0.0,0,630.0
62,2570064,OC(=O)C(Cc1ccccc1)NC(=O)c1ccc(C(=O)NCC=C)c(c1)C(O)=O,-7.135,C=CCNC(=O)c1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1C(=O)O,-7.135,,-0.0,0,856.0
63,2539752,O=C(CCc1c[nH]c2ccccc12)N1CCC(CC1)c1c[nH]c2ccccc12,-6.182,O=C(CCc1c[nH]c2ccccc12)N1CCC(c2c[nH]c3ccccc23)CC1,-6.182,,-0.0,0,2045.0
64,2509237,O=C(CCc1c[nH]c2ccccc12)N1CCN(CC1)S(=O)(=O)c1cccs1,-6.665,O=C(CCc1c[nH]c2ccccc12)N1CCN(S(=O)(=O)c2cccs2)CC1,-6.665,,-0.0,0,1333.5
65,2523968,CC(C)(C)NC(=O)CC1(CCCC1)C(=O)N1CCC(CC1)c1c[nH]c2ccccc12,-6.289,CC(C)(C)NC(=O)CC1(C(=O)N2CCC(c3c[nH]c4ccccc34)CC2)CCCC1,-6.289,,-0.0,0,1858.5
66,2525411,CN(C1CCCC1)C(=O)CCc1c[nH]c2ccccc12,-6.533,CN(C(=O)CCc1c[nH]c2ccccc12)C1CCCC1,-6.533,,-0.0,0,1501.5
67,2523214,Fc1ccc(cc1)C1CCCN1C(=O)CCc1c[nH]c2ccccc12,-6.112,O=C(CCc1c[nH]c2ccccc12)N1CCCC1c1ccc(F)cc1,-6.112,,-0.0,0,2183.5
68,2579463,NC(S)=NN=C(S)NCc1ccccc1,-5.185,NC(S)=NN=C(S)NCc1ccccc1,-5.185,,-0.0,0,4548.0
69,2566863,CC(C)(CN=C(S)NCc1ccccc1)CN=C(S)NCc1ccccc1,-5.067,CC(C)(CN=C(S)NCc1ccccc1)CN=C(S)NCc1ccccc1,-5.067,,-0.0,0,4935.0
70,2567439,CC1CCCC(C)N1N=C(S)NCc1ccccc1,-4.809,CC1CCCC(C)N1N=C(S)NCc1ccccc1,-4.809,,-0.0,0,5764.0
71,2561261,Cc1cc(F)ccc1N=C(S)NCc1ccccc1,-5.282,Cc1cc(F)ccc1N=C(S)NCc1ccccc1,-5.282,,-0.0,0,4238.5
72,2575068,Fc1ccc(CNC(=N)NCc2ccccc2)cc1,-4.973,N=C(NCc1ccccc1)NCc1ccc(F)cc1,-4.973,,-0.0,0,5234.5
73,2565052,NC(=N)NCc1ccc(F)cc1,-5.619,N=C(N)NCc1ccc(F)cc1,-5.619,,-0.0,0,3276.5
74,2504958,COc1ccc(CNC(=S)NCc2ccc(OC)cc2)cc1,-4.221,COc1ccc(CNC(=S)NCc2ccc(OC)cc2)cc1,-4.221,,-0.0,0,7391.5
75,2575016,NC(=N)NCc1ccc(CN2CCCC2)cc1,-6.348,N=C(N)NCc1ccc(CN2CCCC2)cc1,-6.348,,-0.0,0,1770.5
76,2579578,Cc1ccc(CN2CCCC2)cc1,-5.373,Cc1ccc(CN2CCCC2)cc1,-5.373,,-0.0,0,3963.0
77,2577455,NCc1ccc(CN2CCCCCCC2)cc1,-4.808,NCc1ccc(CN2CCCCCCC2)cc1,-5.0375,0.324562012564626,-4.555831265508681,0,5767.5
78,2565863,Clc1cc(NC(=S)NCc2ccccc2)ccc1NC(=S)NCc1ccccc1,-5.882,S=C(NCc1ccccc1)Nc1ccc(NC(=S)NCc2ccccc2)c(Cl)c1,-5.882,,-0.0,0,2660.5
79,2577621,N=C(NCCN1CCN(Cc2ccccc2)CC1)NCc1ccccc1,-6.323,N=C(NCCN1CCN(Cc2ccccc2)CC1)NCc1ccccc1,-6.323,,-0.0,0,1809.5
80,2576127,NC(=N)NCCN1CCN(Cc2ccccc2)CC1,-4.232,N=C(N)NCCN1CCN(Cc2ccccc2)CC1,-4.232,,-0.0,0,7373.0
81,2577097,CC(C)=CCN1CCN(Cc2ccccc2)CC1,-5.315,CC(C)=CCN1CCN(Cc2ccccc2)CC1,-5.315,,-0.0,0,4137.0
82,2577229,CCCN1CCN(CCO)CC1,-4.309,CCCN1CCN(CCO)CC1,-4.003,0.43274935008616716,-7.644266799900076,0,7188.5
83,2560672,OC(=O)CCCC(=O)N1CCNCC1,-4.247,O=C(O)CCCC(=O)N1CCNCC1,-4.247,,-0.0,0,7336.0
84,2561262,OC(=O)CCCC(=O)N1CCN(CC1)C(=O)c1ccco1,-3.972,O=C(O)CCCC(=O)N1CCN(C(=O)c2ccco2)CC1,-3.972,,-0.0,0,7885.0
85,2565994,C\C(=N\NC(=S)NCc1ccccc1)c1ccc(cc1)-c1ccccc1,-7.594,C/C(=N/NC(=S)NCc1ccccc1)c1ccc(-c2ccccc2)cc1,-7.594,,-0.0,0,505.0
86,2525336,Clc1snnc1CN1CCN(Cc2ccccc2)CC1,-5.877,Clc1snnc1CN1CCN(Cc2ccccc2)CC1,-5.877,,-0.0,0,2667.5
87,2573551,NC(=N)SCc1ccc(cc1)[N+]([O-])=O,-5.632,N=C(N)SCc1ccc([N+](=O)[O-])cc1,-5.542,0.12727922061357835,-1.6239624684229494,0,3249.0
88,2560076,NC(=N)SCc1ccc(F)cc1,-5.523,N=C(N)SCc1ccc(F)cc1,-5.4105,0.15909902576697293,-2.0792902689215382,0,3548.0
89,2565255,CCC(C)NC(=O)NCc1ccccc1,-4.204,CCC(C)NC(=O)NCc1ccccc1,-4.204,,-0.0,0,7432.5
90,2573273,CNS(=O)(=O)Cc1ccc(CNC(=O)NC(C)CO)cc1,-6.286,CNS(=O)(=O)Cc1ccc(CNC(=O)NC(C)CO)cc1,-6.286,,-0.0,0,1864.0
91,2572326,CC(C)C(NCc1ccccc1)C(O)=O,-4.956,CC(C)C(NCc1ccccc1)C(=O)O,-4.956,,-0.0,0,5290.5
92,2563337,OC(=O)CC(NCc1ccccc1)c1ccccc1,-6.281,O=C(O)CC(NCc1ccccc1)c1ccccc1,-6.281,,-0.0,0,1872.0
93,2581873,CC(C)C(NC\C=C\c1ccccc1)C(O)=O,-4.466,CC(C)C(NC/C=C/c1ccccc1)C(=O)O,-4.466,,-0.0,0,6776.0
94,2582253,CCn1c2ccccc2c2cc(CNCC3CCNCC3)ccc12,-6.62,CCn1c2ccccc2c2cc(CNCC3CCNCC3)ccc21,-6.62,,-0.0,0,1385.5
95,2563276,CCn1c2ccccc2c2cc(CNC34CC5CC(CC(C5)C3)C4)ccc12,-7.746,CCn1c2ccccc2c2cc(CNC34CC5CC(CC(C5)C3)C4)ccc21,-7.746,,-0.0,0,413.0
96,2581337,CCn1c2ccccc2c2cc(CNCCc3c[nH]c4ccccc34)ccc12,-7.094,CCn1c2ccccc2c2cc(CNCCc3c[nH]c4ccccc34)ccc21,-7.094,,-0.0,0,893.0
97,2543701,C(Cc1c[nH]c2ccccc12)NCc1ccc2ccccc2c1,-6.011,c1ccc2cc(CNCCc3c[nH]c4ccccc34)ccc2c1,-6.011,,-0.0,0,2405.0
98,2567518,COC(=O)CCC(=O)NCc1ccccc1,-3.604,COC(=O)CCC(=O)NCc1ccccc1,-3.604,,-0.0,0,8347.0
99,2503057,COc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)C2CCN(CC2)C(=O)[C@H](C)N)cc1,-5.547,COc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)C2CCN(C(=O)[C@H](C)N)CC2)cc1,-5.547,,-0.0,0,3478.0
100,2511939,CCCNC(=O)CN1CCN(CC1)S(=O)(=O)c1ccc(Br)s1,-4.208,CCCNC(=O)CN1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,-4.1555,0.0742462120245878,-1.2633858741427075,0,7422.5
101,2510876,Brc1ccc(s1)S(=O)(=O)N1CCN(CC1)C(=O)c1ccco1,-4.839,O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,-4.839,,-0.0,0,5660.5
102,2504858,CC12CN(CC(CN(C1)C(=O)c1ccco1)(C2=O)c1ccccc1)C(=O)c1ccco1,-6.782,CC12CN(C(=O)c3ccco3)CC(c3ccccc3)(CN(C(=O)c3ccco3)C1)C2=O,-6.782,,-0.0,0,1194.0
103,2500967,CCCC12CN(CC(CCC)(CN(C1)C(=O)c1ccco1)C2=O)C(=O)c1ccco1,-6.047,CCCC12CN(C(=O)c3ccco3)CC(CCC)(CN(C(=O)c3ccco3)C1)C2=O,-6.047,,-0.0,0,2333.0
104,2581346,CC(CCc1ccccc1)NCc1ccc(cc1)C(O)=O,-4.147,CC(CCc1ccccc1)NCc1ccc(C(=O)O)cc1,-4.147,,-0.0,0,7535.0
105,2581392,C(NC1CC1)\C=C\c1ccccc1,-5.248,C(=C/c1ccccc1)\CNC1CC1,-5.248,,-0.0,0,4347.5
106,2578037,C(NCC1CCCO1)\C=C\c1ccccc1,-5.347,C(=C/c1ccccc1)\CNCC1CCCO1,-5.347,,-0.0,0,4044.5
107,2582669,C(NCc1cccc2[nH]ccc12)C1CCCO1,-6.201,c1cc(CNCC2CCCO2)c2cc[nH]c2c1,-6.201,,-0.0,0,2006.0
108,2571431,OC(=O)CC(C(O)=O)c1ccccc1,-5.591,O=C(O)CC(C(=O)O)c1ccccc1,-5.591,,-0.0,0,3361.5
109,2565033,[O-][N+](=O)c1ccc(CC#N)cc1,-5.244,N#CCc1ccc([N+](=O)[O-])cc1,-5.244,,-0.0,0,4364.5
110,2509560,Cc1ccc(s1)C(=O)NCC(=O)N1CCN(CC1)S(=O)(=O)c1cccs1,-5.514,Cc1ccc(C(=O)NCC(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)s1,-5.640000000000001,0.1781909088590095,-2.234042553191495,0,3580.0
112,2501071,CC(Oc1ccc2c(c1)oc(=O)c1ccccc21)C(=O)NC[C@H]1CC[C@@H](CC1)C(O)=O,-7.2,CC(Oc1ccc2c(c1)oc(=O)c1ccccc12)C(=O)NC[C@H]1CC[C@H](C(=O)O)CC1,-7.2,,-0.0,0,789.0
113,2500691,COc1ccc2c(c1)oc(=O)c1ccccc21,-7.214,COc1ccc2c(c1)oc(=O)c1ccccc12,-7.214,,-0.0,0,771.0
114,2500067,CCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NC[C@H]3CC[C@@H](CC3)C(O)=O)c12,-7.056,CCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)c12,-7.056,,-0.0,0,932.5
115,2500017,Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc2C(=O)OCc2c1,-7.607,Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc4c(c3)COC4=O)CC2)cc1,-7.607,,-0.0,0,494.0
116,2504685,Cc1cc(NC(=O)C2CCN(CC2)S(=O)(=O)c2c[nH]cn2)ccc1Br,-7.748,Cc1cc(NC(=O)C2CCN(S(=O)(=O)c3c[nH]cn3)CC2)ccc1Br,-7.748,,-0.0,0,411.0
117,2568723,C(NC12CC3CC(CC(C3)C1)C2)c1cccs1,-5.221,c1csc(CNC23CC4CC(CC(C4)C2)C3)c1,-5.221,,-0.0,0,4422.5
118,2555853,CC(Cc1c[nH]c2ccccc12)NC(=O)CCNc1nc(Cl)nc2nc[nH]c12,-3.531,CC(Cc1c[nH]c2ccccc12)NC(=O)CCNc1nc(Cl)nc2nc[nH]c12,-3.531,,-0.0,0,8412.5
119,2531899,CC(C)(C)NC(=O)NC(=O)COC(=O)CCCc1c[nH]c2ccccc12,-6.872,CC(C)(C)NC(=O)NC(=O)COC(=O)CCCc1c[nH]c2ccccc12,-6.872,,-0.0,0,1094.5
120,2583860,NC(=N)Nc1ccc(F)cc1,-5.388,N=C(N)Nc1ccc(F)cc1,-5.388,,-0.0,0,3917.5
121,2544816,COc1cc(CNCC2CCNCC2)ccc1OCc1ccccc1Cl,-5.51,COc1cc(CNCC2CCNCC2)ccc1OCc1ccccc1Cl,-5.51,,-0.0,0,3592.5
122,2566378,C\C(=N\NC(N)=O)c1ccc(cc1)[N+]([O-])=O,-6.074,C/C(=N/NC(N)=O)c1ccc([N+](=O)[O-])cc1,-6.074,,-0.0,0,2277.5
123,2561196,CC(=NNC(N)=O)c1ccc(Br)cc1,-5.889,CC(=NNC(N)=O)c1ccc(Br)cc1,-5.889,,-0.0,0,2647.0
124,2582753,CC(=O)Nc1ccc(cc1)C(\C)=N\NC(N)=S,-5.959,CC(=O)Nc1ccc(/C(C)=N/NC(N)=S)cc1,-5.959,,-0.0,0,2504.0
125,2580683,CNC(=NC)c1ccc(cc1)[N+]([O-])=O,-5.342,CN=C(NC)c1ccc([N+](=O)[O-])cc1,-5.342,,-0.0,0,4053.0
126,2570375,NC(=O)Nc1ccc(cc1)[N+]([O-])=O,-5.964,NC(=O)Nc1ccc([N+](=O)[O-])cc1,-5.964,,-0.0,0,2497.0
127,2572346,CC(C)NC(=O)Nc1ccc(CN)cc1,-4.837,CC(C)NC(=O)Nc1ccc(CN)cc1,-4.853,0.02262741699796954,-0.32969297341850434,0,5667.5
128,2570636,NCc1ccc(NC(N)=O)cc1,-5.52,NCc1ccc(NC(N)=O)cc1,-5.6465,0.17889801564019658,-2.2403258655804494,0,3556.5
129,2575525,CSc1ccc(NC(C)=O)cc1,-5.063,CSc1ccc(NC(C)=O)cc1,-5.2395,0.24960869375885206,-3.368642045996753,0,4948.0
130,2574482,CC(C)C(C)NC(=O)Nc1ccc(NC(C)=O)cc1,-4.367,CC(=O)Nc1ccc(NC(=O)NC(C)C(C)C)cc1,-4.471,0.14707821048680203,-2.3261015432789107,0,7042.5
131,2565294,CC(=O)Nc1ccc(SC2CCCCC2=O)cc1,-5.53,CC(=O)Nc1ccc(SC2CCCCC2=O)cc1,-5.53,,-0.0,0,3532.5
